"id","eventTime","serverId","map","playerId","victimId","actionId","bonus","pos_x","pos_y","pos_z","pos_victim_x","pos_victim_y","pos_victim_z"
3369315,"2023-12-11 12:16:51",4,pl_badwater,198,9434,20,0,,,,,,
3369316,"2023-12-11 12:17:06",4,pl_badwater,198,27950,72,0,-1029,2136,128,-1044,1900,128
3369317,"2023-12-11 12:17:07",4,pl_badwater,27950,198,16,1,-985,1881,147,-1094,2174,128
3369318,"2023-12-11 12:17:07",4,pl_badwater,27950,198,20,0,,,,,,
3369319,"2023-12-11 12:17:10",4,pl_badwater,49173,9434,29,5,,,,,,
3369320,"2023-12-11 12:17:14",4,pl_badwater,12279,67668,16,1,-572,1071,-127,-975,1051,128
3369321,"2023-12-11 12:17:14",4,pl_badwater,27950,67668,21,0,,,,,,
3369322,"2023-12-11 12:17:34",4,pl_badwater,27950,474,16,1,-624,974,164,-815,2162,163
3369323,"2023-12-11 12:17:35",4,pl_badwater,27950,474,20,0,,,,,,
3369324,"2023-12-11 12:17:57",4,pl_badwater,49173,562,29,5,,,,,,
3369325,"2023-12-11 12:17:59",4,pl_badwater,67668,562,16,1,-1375,2006,153,-891,1939,128
3369326,"2023-12-11 12:18:16",4,pl_badwater,12279,9844,16,1,-88,2412,256,23,2024,384
3369327,"2023-12-11 12:18:18",4,pl_badwater,198,27950,21,0,,,,,,
3369328,"2023-12-11 12:18:22",4,pl_badwater,49173,3288,16,1,-1742,-829,256,-1565,-659,313
3369329,"2023-12-11 12:18:37",4,pl_badwater,12279,474,16,1,-289,2793,256,-1738,2058,128
3369330,"2023-12-11 12:19:00",4,pl_badwater,67668,562,16,1,-1719,1387,86,-1730,1265,46
3369331,"2023-12-11 12:19:55",4,pl_upward,223,2,20,0,,,,,,
3369332,"2023-12-11 12:19:59",4,pl_upward,27950,198,16,1,-205,1891,384,-149,1419,160
3369333,"2023-12-11 12:20:02",4,pl_upward,12279,474,16,1,-495,853,-127,-527,1273,-127
3369334,"2023-12-11 12:20:18",4,pl_upward,223,474,20,0,,,,,,
3369335,"2023-12-11 12:20:19",4,pl_upward,12279,474,20,0,,,,,,
3369336,"2023-12-11 12:20:27",4,pl_upward,12279,67668,16,1,-1157,2015,128,-1507,1697,128
3369337,"2023-12-11 12:20:34",4,pl_upward,10345,9844,21,0,,,,,,
3369338,"2023-12-11 12:20:38",4,pl_upward,223,198,16,1,-592,1719,351,-123,1581,128
3369339,"2023-12-11 12:20:39",4,pl_upward,223,198,20,0,,,,,,
3369340,"2023-12-11 12:20:56",4,pl_upward,474,3288,16,1,495,1871,178,37,1702,189
3369341,"2023-12-11 12:21:02",4,pl_upward,67668,12279,21,0,,,,,,
3369342,"2023-12-11 12:21:11",4,pl_upward,12279,67668,16,1,254,1169,142,175,1120,130
3369343,"2023-12-11 12:21:11",4,pl_upward,10345,67668,20,0,,,,,,
3369344,"2023-12-11 12:21:13",4,pl_upward,9844,562,16,1,-184,2514,256,-231,2444,256
3369345,"2023-12-11 12:21:16",4,pl_upward,2,27950,16,1,293,2831,256,-126,2371,256
3369346,"2023-12-11 12:21:16",4,pl_upward,2,27950,20,0,,,,,,
3369347,"2023-12-11 12:21:39",4,pl_upward,9434,198,16,1,-974,669,-127,418,1834,143
3369348,"2023-12-11 12:21:39",4,pl_upward,9434,198,21,0,,,,,,
3369349,"2023-12-11 12:21:54",4,pl_upward,12279,49173,16,1,-521,1469,-52,-661,1414,-80
3369350,"2023-12-11 12:21:57",4,pl_upward,256,10345,16,1,673,2783,256,400,2606,256
3369351,"2023-12-11 12:21:57",4,pl_upward,67668,10345,21,0,,,,,,
3369352,"2023-12-11 12:22:04",4,pl_upward,223,67668,16,1,299,1768,328,439,1816,128
3369353,"2023-12-11 12:22:37",4,pl_upward,67668,27950,16,1,-1628,1892,138,-1308,2055,137
3369354,"2023-12-11 12:22:37",4,pl_upward,474,27950,21,0,,,,,,
3369355,"2023-12-11 12:22:39",4,pl_upward,10345,198,16,1,-1075,2033,176,-1492,1903,128
3369356,"2023-12-11 12:22:41",4,pl_upward,12279,474,16,1,-1003,1880,128,-1467,1988,130
3369357,"2023-12-11 12:22:49",4,pl_upward,10345,67668,16,1,-741,2158,130,-859,2113,130
3369358,"2023-12-11 12:23:05",4,pl_upward,256,562,20,0,,,,,,
3369359,"2023-12-11 12:23:08",4,pl_upward,49173,27950,29,5,,,,,,
3369360,"2023-12-11 12:23:11",4,pl_upward,10345,27950,48,5,-539,1545,28,-624,1803,127
3369361,"2023-12-11 12:23:16",4,pl_upward,12279,67668,16,1,-679,1743,84,121,1707,128
3369362,"2023-12-11 12:23:19",4,pl_upward,562,474,16,1,-211,1360,-127,-820,2008,132
3369363,"2023-12-11 12:23:40",4,pl_upward,3288,198,16,1,-191,1213,-127,103,1601,128
3369364,"2023-12-11 12:24:00",4,pl_upward,9434,474,48,5,-808,2034,132,-1587,1945,128
3369365,"2023-12-11 12:24:09",4,pl_upward,27950,474,16,1,-484,2029,128,-1321,2282,128
3369366,"2023-12-11 12:24:23",4,pl_upward,49173,9434,29,5,,,,,,
3369367,"2023-12-11 12:24:25",4,pl_upward,67668,9434,16,1,-1710,1597,243,-952,2111,128
3369368,"2023-12-11 12:24:25",4,pl_upward,67668,9434,21,0,,,,,,
3369369,"2023-12-11 12:24:26",4,pl_upward,49173,562,29,5,,,,,,
3369370,"2023-12-11 12:24:28",4,pl_upward,67668,562,16,1,-1672,1731,128,-1049,2324,128
3369371,"2023-12-11 12:24:28",4,pl_upward,49173,562,20,0,,,,,,
3369372,"2023-12-11 12:24:29",4,pl_upward,49173,10345,29,5,,,,,,
3369373,"2023-12-11 12:24:30",4,pl_upward,67668,10345,16,1,-1691,1750,177,-1161,2101,128
3369374,"2023-12-11 12:24:41",4,pl_upward,3288,49173,16,1,-760,2189,131,-1108,2079,128
3369375,"2023-12-11 12:25:03",4,pl_upward,3288,474,16,1,-542,1483,-46,-758,2044,129
3369376,"2023-12-11 12:25:05",4,pl_upward,223,67668,16,1,-411,1034,-127,-581,1410,83
3369377,"2023-12-11 12:25:07",4,pl_upward,256,9434,16,1,-459,1510,-32,597,916,128
3369378,"2023-12-11 12:25:10",4,pl_upward,12279,256,16,1,-379,1504,-35,-478,1625,24
3369379,"2023-12-11 12:25:35",4,pl_upward,12279,198,16,1,412,1117,178,478,1053,208
3369380,"2023-12-11 12:25:40",4,pl_upward,2,27950,16,1,-1455,2057,130,-820,2453,128
3369381,"2023-12-11 12:25:52",4,pl_upward,67668,562,72,0,-458,1321,-128,-372,1347,-114
3369382,"2023-12-11 12:25:52",4,pl_upward,67668,27950,72,0,-458,1321,-128,-383,1322,-127
3369383,"2023-12-11 12:25:54",4,pl_upward,3288,67668,16,1,-561,1568,-3,-553,1297,-127
3369384,"2023-12-11 12:26:09",4,pl_upward,223,67668,20,0,,,,,,
3369385,"2023-12-11 12:26:21",4,pl_upward,223,49173,16,1,-101,976,-95,556,873,128
3369386,"2023-12-11 12:26:23",4,pl_upward,87028,562,16,1,-812,2215,130,-477,1978,128
3369387,"2023-12-11 12:26:30",4,pl_upward,27950,2,16,1,30,1183,161,-926,2012,128
3369388,"2023-12-11 12:26:31",4,pl_upward,27950,2,21,0,,,,,,
3369389,"2023-12-11 12:26:33",4,pl_upward,3288,474,16,1,-271,1047,-127,-800,2050,128
3369390,"2023-12-11 12:26:45",4,pl_upward,67668,10345,83,2,-1258,2134,182,-585,1982,128
3369391,"2023-12-11 12:26:46",4,pl_upward,12279,198,16,1,-289,1500,128,-77,1667,136
3369392,"2023-12-11 12:26:47",4,pl_upward,27950,198,20,0,,,,,,
3369393,"2023-12-11 12:26:49",4,pl_upward,12279,87028,16,1,-504,1681,52,-944,2110,128
3369394,"2023-12-11 12:26:50",4,pl_upward,67668,10345,72,0,-624,2127,175,-611,1965,172
3369395,"2023-12-11 12:26:51",4,pl_upward,3288,67668,16,1,-270,1508,128,-524,1988,156
3369396,"2023-12-11 12:26:57",4,pl_upward,9434,256,16,1,-380,1342,-49,-526,1293,-127
3369397,"2023-12-11 12:26:59",4,pl_upward,12279,474,16,1,-1638,1223,32,-1824,1190,85
3368120,"2023-11-19 10:39:28",4,pl_upward,49173,72861,49,0,-210,2161,-46,-771,3187,75
3368121,"2023-11-19 10:40:27",4,pl_upward,70739,201,20,0,,,,,,
3368122,"2023-11-19 10:44:50",4,pl_upward,52846,81665,49,0,-965,-2366,64,-687,-1650,203
3368123,"2023-11-19 10:44:56",4,pl_upward,49173,78412,83,2,102,-1660,320,-1196,-2370,82
3368116,"2023-11-19 10:39:23",4,pl_upward,52846,49173,72,0,-156,2281,-128,5,2105,-128
3368117,"2023-11-19 10:39:24",4,pl_upward,52846,49173,72,0,-130,2278,-128,-90,2026,-128
3368118,"2023-11-19 10:39:24",4,pl_upward,52846,70739,83,2,-130,2188,-100,-392,1683,62
3368119,"2023-11-19 10:39:26",4,pl_upward,9434,223,16,1,-9,1911,-127,-853,2950,79
3368114,"2023-11-19 10:39:20",4,pl_upward,52846,49173,72,0,-133,2367,-128,55,2250,-128
3368115,"2023-11-19 10:39:22",4,pl_upward,52846,9434,72,0,-156,2281,-128,-133,2156,-98
3368113,"2023-11-19 10:39:19",4,pl_upward,52846,49173,72,0,-298,2315,-128,-59,2220,-91
3368112,"2023-11-19 10:39:18",4,pl_upward,9434,3288,20,0,,,,,,
3368109,"2023-11-19 10:39:03",4,pl_upward,78482,11529,20,0,,,,,,
3368110,"2023-11-19 10:39:04",4,pl_upward,52846,9434,49,0,-281,2436,-59,-118,2053,-128
3368111,"2023-11-19 10:39:17",4,pl_upward,9434,3288,16,1,-149,2010,-92,-334,2265,-127
3368108,"2023-11-19 10:39:02",4,pl_upward,52846,49173,72,0,-168,2396,-128,-60,2227,-128
3368107,"2023-11-19 10:38:56",4,pl_upward,78412,2,16,1,-749,2769,64,-1156,2092,-127
3368106,"2023-11-19 10:38:31",4,pl_upward,52846,11529,72,0,-657,1375,81,-843,1356,96
3368105,"2023-11-19 10:38:24",4,pl_upward,52846,49173,72,0,-72,2163,-128,-78,2168,-60
3368104,"2023-11-19 10:38:24",4,pl_upward,256,3288,16,1,-738,1918,-113,-1150,2196,-127
3368103,"2023-11-19 10:38:15",4,pl_upward,72861,49173,16,1,-500,2351,64,-78,2167,-127
3368102,"2023-11-19 10:37:57",4,pl_upward,201,256,16,1,-866,2784,64,-738,1918,-127
3368100,"2023-11-19 10:37:53",4,pl_upward,49173,201,82,2,-364,1765,-104,-1357,2786,64
3368101,"2023-11-19 10:37:54",4,pl_upward,52846,11529,16,1,-653,2821,64,-834,1872,-127
3368099,"2023-11-19 10:37:52",4,pl_upward,83202,86661,48,5,-409,1737,-128,-463,1654,-114
3368096,"2023-11-19 10:37:20",4,pl_upward,223,2,16,1,-1413,2330,0,-1205,2365,-127
3368097,"2023-11-19 10:37:20",4,pl_upward,223,2,20,0,,,,,,
3368098,"2023-11-19 10:37:49",4,pl_upward,83202,86661,29,5,,,,,,
3368094,"2023-11-19 10:37:14",4,pl_upward,72861,9434,20,0,,,,,,
3368095,"2023-11-19 10:37:16",4,pl_upward,72861,49173,16,1,-1954,1919,96,-1783,2076,31
3368091,"2023-11-19 10:36:43",4,pl_borneo,78412,70739,16,1,-271,2926,73,-339,2744,-127
3368093,"2023-11-19 10:37:13",4,pl_upward,72861,9434,16,1,-2058,1594,96,-2073,1830,96
3368092,"2023-11-19 10:36:43",4,pl_borneo,78412,70739,21,0,,,,,,
3368090,"2023-11-19 10:36:35",4,pl_borneo,72861,256,16,1,-821,1900,-127,-390,1914,-127
3368089,"2023-11-19 10:36:34",4,pl_borneo,83202,86405,16,1,-1671,-318,32,-1668,-39,39
3368088,"2023-11-19 10:36:32",4,pl_borneo,52846,49173,49,0,-1816,2761,64,-2272,1488,96
3368087,"2023-11-19 10:36:30",4,pl_borneo,223,11529,16,1,-1099,1949,-127,-961,2021,-127
3368086,"2023-11-19 10:36:26",4,pl_borneo,52846,49173,72,0,-2212,1807,96,-2299,1560,96
3368082,"2023-11-19 10:35:53",4,pl_borneo,72861,11529,20,0,,,,,,
3368083,"2023-11-19 10:35:56",4,pl_borneo,72861,256,16,1,-1687,2059,0,-2101,1788,96
3368084,"2023-11-19 10:36:19",4,pl_borneo,9434,3288,16,1,-1928,1760,96,-1572,1728,41
3368085,"2023-11-19 10:36:25",4,pl_borneo,49173,86405,49,0,-1953,2086,96,-2130,1928,96
3368081,"2023-11-19 10:35:53",4,pl_borneo,72861,11529,16,1,-1677,2183,0,-1993,1742,96
3368080,"2023-11-19 10:35:48",4,pl_borneo,52846,70739,83,2,-839,1489,96,-1088,1500,142
3368079,"2023-11-19 10:35:48",4,pl_borneo,52846,70739,72,0,-839,1489,96,-1088,1500,142
3368077,"2023-11-19 10:35:40",4,pl_borneo,52846,256,49,0,-1426,2267,0,-1071,1625,-112
3368078,"2023-11-19 10:35:45",4,pl_borneo,52846,256,49,0,-994,2005,-128,-1076,1274,-23
3368074,"2023-11-19 10:35:24",4,pl_borneo,52846,49173,72,0,-2160,1486,96,-2132,1424,96
3368075,"2023-11-19 10:35:26",4,pl_borneo,72861,49173,16,1,-2200,1839,96,-2211,1436,96
3368076,"2023-11-19 10:35:35",4,pl_borneo,52846,256,49,0,-1580,2086,0,-1073,1629,-113
3368071,"2023-11-19 10:35:06",4,pl_borneo,49173,52846,80,2,-961,87,-128,-1513,1023,96
3368073,"2023-11-19 10:35:10",4,pl_borneo,52846,256,49,0,-1530,1145,96,-1169,604,-19
3368072,"2023-11-19 10:35:10",4,pl_borneo,52846,256,49,0,-1288,1229,-10,-1275,490,-36
3368070,"2023-11-19 10:35:06",4,pl_borneo,49173,223,72,0,-961,87,-128,-1075,249,-92
3368069,"2023-11-19 10:35:05",4,pl_borneo,11529,223,21,0,,,,,,
3368068,"2023-11-19 10:35:05",4,pl_borneo,256,223,21,0,,,,,,
3368067,"2023-11-19 10:35:04",4,pl_borneo,11529,223,16,1,-1145,148,-103,-1049,258,-103
3368066,"2023-11-19 10:34:58",4,pl_borneo,81665,78412,16,1,-952,-970,64,-743,-1196,64
3368065,"2023-11-19 10:34:35",4,pl_borneo,49173,3288,16,1,-1041,81,-127,-1131,745,0
3368064,"2023-11-19 10:34:33",4,pl_borneo,52846,256,49,0,-1105,951,0,-1113,146,-118
3368063,"2023-11-19 10:34:33",4,pl_borneo,52846,256,49,0,-1121,1067,0,-1191,228,-112
3368062,"2023-11-19 10:34:32",4,pl_borneo,78412,67668,72,0,-1521,-397,72,-1427,-588,59
3368061,"2023-11-19 10:34:32",4,pl_borneo,11529,201,16,1,-1049,77,-127,-870,712,2
3368059,"2023-11-19 10:34:28",4,pl_borneo,78412,81665,49,0,-2041,1169,101,-2248,508,96
3368060,"2023-11-19 10:34:31",4,pl_borneo,78412,256,49,0,-1457,196,34,-1032,182,-122
3368057,"2023-11-19 10:34:24",4,pl_borneo,49173,72861,21,0,,,,,,
3368058,"2023-11-19 10:34:27",4,pl_borneo,223,70739,16,1,-1688,1993,61,-1702,1303,96
3368056,"2023-11-19 10:34:16",4,pl_borneo,49173,78482,72,0,-1665,1203,96,-1585,1242,110
3368055,"2023-11-19 10:34:16",4,pl_borneo,49173,223,72,0,-1665,1203,96,-1515,1161,96
3368054,"2023-11-19 10:33:57",4,pl_borneo,256,86405,16,1,-964,843,1,-2221,849,96
3368052,"2023-11-19 10:33:54",4,pl_borneo,52846,11529,16,1,-1084,973,14,-1110,309,-91
3368053,"2023-11-19 10:33:56",4,pl_borneo,52846,83202,16,1,-1084,973,14,-984,539,-26
3368050,"2023-11-19 10:33:52",4,pl_borneo,67668,52846,16,1,-1649,-303,34,-1111,977,0
3368051,"2023-11-19 10:33:53",4,pl_borneo,52846,2,16,1,-1084,973,14,-1093,279,-98
3368049,"2023-11-19 10:33:51",4,pl_borneo,52846,256,72,0,-1201,850,0,-1041,744,6
3368048,"2023-11-19 10:33:51",4,pl_borneo,52846,11529,72,0,-1201,850,0,-1192,610,-17
3368047,"2023-11-19 10:33:49",4,pl_borneo,52846,49173,72,0,-1251,1221,-10,-1142,1099,0
3368046,"2023-11-19 10:33:48",4,pl_borneo,52846,256,72,0,-996,730,6,-853,606,1
3368044,"2023-11-19 10:33:47",4,pl_borneo,52846,49173,72,0,-1164,669,-2,-1043,551,-27
3368045,"2023-11-19 10:33:48",4,pl_borneo,49173,52846,72,0,-1038,451,-29,-1173,666,-3
3368043,"2023-11-19 10:33:47",4,pl_borneo,52846,256,72,0,-1164,669,-2,-1060,592,-17
3368040,"2023-11-19 10:33:45",4,pl_borneo,2,3288,59,0,-1180,307,-92,-1127,888,0
3368041,"2023-11-19 10:33:46",4,pl_borneo,52846,256,72,0,-1431,540,-31,-1348,532,-29
3368042,"2023-11-19 10:33:46",4,pl_borneo,52846,49173,72,0,-1431,540,-31,-1367,534,-28
3368039,"2023-11-19 10:33:35",4,pl_borneo,72861,81665,16,1,-2364,393,96,-2239,182,96
3368037,"2023-11-19 10:33:13",4,pl_borneo,49173,86405,16,1,-1420,-1014,62,-1577,-1120,46
3368038,"2023-11-19 10:33:33",4,pl_borneo,52846,49173,49,0,-2085,1076,96,-2221,610,96
3368033,"2023-11-19 10:33:04",4,pl_borneo,86405,2,29,5,,,,,,
3368034,"2023-11-19 10:33:10",4,pl_borneo,70739,78412,16,1,-2232,-541,165,-2138,-784,81
3368036,"2023-11-19 10:33:12",4,pl_borneo,3288,11529,16,1,-1309,829,1,-1077,659,0
3368035,"2023-11-19 10:33:10",4,pl_borneo,70739,78412,20,0,,,,,,
3368032,"2023-11-19 10:32:52",4,pl_borneo,83202,3288,16,1,-219,-455,-116,-894,507,1
3368031,"2023-11-19 10:32:47",4,pl_borneo,9434,52846,16,1,-570,-277,-63,-1000,47,-127
3368030,"2023-11-19 10:32:45",4,pl_borneo,72861,49173,16,1,-1118,607,-17,-941,31,-127
3368029,"2023-11-19 10:32:42",4,pl_borneo,49173,52846,78,2,-866,-207,-128,-1005,679,4
3368028,"2023-11-19 10:32:41",4,pl_borneo,52846,9434,78,2,-1153,447,-40,-803,-468,-128
3368027,"2023-11-19 10:32:41",4,pl_borneo,78482,11529,16,1,-1567,956,96,-1035,591,-13
3368026,"2023-11-19 10:32:39",4,pl_borneo,52846,2,72,0,-1178,35,-118,-1044,-46,-53
3368025,"2023-11-19 10:32:24",4,pl_borneo,52846,49173,72,0,-1178,35,-118,-1065,-160,-128
3368024,"2023-11-19 10:32:19",4,pl_borneo,223,2,16,1,-1139,635,43,-1043,-45,-127
3368023,"2023-11-19 10:31:38",4,pl_borneo,49173,52846,72,0,-1048,-798,131,-1106,-957,64
3368022,"2023-11-19 10:31:20",4,pl_borneo,2,86405,59,0,-483,-95,256,-448,136,256
3368021,"2023-11-19 10:31:12",4,pl_borneo,78412,49173,49,0,-1124,-502,256,-1204,-737,165
3368020,"2023-11-19 10:29:55",4,pl_borneo,70739,52846,29,5,,,,,,
3368018,"2023-11-19 10:29:53",4,pl_borneo,223,9434,20,0,,,,,,
3368019,"2023-11-19 10:29:53",4,pl_borneo,70739,72861,29,5,,,,,,
3368016,"2023-11-19 10:29:48",4,pl_borneo,2,86405,59,0,-1437,2718,64,-1068,2104,-128
3368017,"2023-11-19 10:29:50",4,pl_borneo,78412,81665,16,1,-2110,1780,96,-1168,2283,-80
3368015,"2023-11-19 10:29:48",4,pl_borneo,78412,256,16,1,-1989,1758,96,-1065,2067,-127
3368012,"2023-11-19 10:29:33",4,pl_borneo,256,72861,59,0,-1389,2601,110,-999,2272,-128
3368014,"2023-11-19 10:29:46",4,pl_borneo,78412,256,59,0,-1987,1760,96,-1074,2097,-128
3368013,"2023-11-19 10:29:35",4,pl_borneo,78412,81665,59,0,-1987,1760,96,-1291,2331,-128
3368011,"2023-11-19 10:29:33",4,pl_borneo,2,3288,59,0,-663,3111,64,-592,2818,64
3368010,"2023-11-19 10:29:32",4,pl_borneo,78482,49173,16,1,-1056,1009,0,-1309,1767,-123
3368009,"2023-11-19 10:29:27",4,pl_borneo,86405,11529,16,1,-1685,1758,0,-920,2740,64
3368008,"2023-11-19 10:29:12",4,pl_borneo,52846,81665,29,5,,,,,,
3368007,"2023-11-19 10:28:54",4,pl_borneo,52846,9434,29,5,,,,,,
3368006,"2023-11-19 10:28:50",4,pl_borneo,72861,256,16,1,-1198,1486,-76,-618,2375,-127
3368005,"2023-11-19 10:28:45",4,pl_borneo,256,86405,101,0,-2075,1501,96,-1728,1130,96
3368003,"2023-11-19 10:28:43",4,pl_borneo,223,70739,20,0,,,,,,
3368004,"2023-11-19 10:28:44",4,pl_borneo,256,223,101,0,-2075,1501,96,-1667,972,96
3368002,"2023-11-19 10:28:42",4,pl_borneo,72861,70739,16,1,-1497,1008,96,-2175,708,173
3368001,"2023-11-19 10:28:24",4,pl_borneo,72861,49173,16,1,-763,1087,145,-611,1415,50
3368000,"2023-11-19 10:28:04",4,pl_borneo,49173,3288,83,2,-337,1422,0,-866,1470,145
3367998,"2023-11-19 10:27:57",4,pl_borneo,49173,3288,83,2,-1187,1874,-128,-1097,670,98
3367999,"2023-11-19 10:27:58",4,pl_borneo,70739,78412,29,5,,,,,,
3367996,"2023-11-19 10:27:40",4,pl_borneo,223,11529,16,1,-1178,-206,64,-1307,-1057,63
3367997,"2023-11-19 10:27:40",4,pl_borneo,223,11529,20,0,,,,,,
3367995,"2023-11-19 10:27:11",4,pl_borneo,78482,256,16,1,-614,-436,-79,-1169,-4,-117
3367993,"2023-11-19 10:26:50",4,pl_borneo,78482,49173,20,0,,,,,,
3367994,"2023-11-19 10:27:08",4,pl_borneo,49173,72861,16,1,-623,-266,-113,-669,-183,-127
3367990,"2023-11-19 10:26:17",4,pl_borneo,2,223,59,0,-1112,-500,-128,-966,114,-128
3367991,"2023-11-19 10:26:47",4,pl_borneo,49173,86405,16,1,-1255,-413,64,-767,-1087,64
3367992,"2023-11-19 10:26:49",4,pl_borneo,78482,49173,16,1,-1074,-285,-127,-648,-229,-127
3367989,"2023-11-19 10:25:59",4,pl_borneo,9434,3288,16,1,-1071,317,-86,-72,-747,-127
3367988,"2023-11-19 10:25:54",4,pl_borneo,3288,11529,16,1,-424,-961,64,-958,-266,-127
3367987,"2023-11-19 10:25:37",4,pl_borneo,223,256,20,0,,,,,,
3367986,"2023-11-19 10:25:35",4,pl_borneo,223,256,16,1,-836,-189,64,-920,-87,64
3367985,"2023-11-19 10:25:33",4,pl_borneo,78412,49173,16,1,1205,-976,-126,111,-75,59
3367984,"2023-11-19 10:25:29",4,pl_borneo,2,3288,59,0,-1229,665,-3,-869,87,-110
3367983,"2023-11-19 10:25:28",4,pl_borneo,78412,49173,59,0,894,-744,-119,389,-814,-129
3367982,"2023-11-19 10:25:24",4,pl_borneo,2,52846,16,1,-1227,455,-46,-766,-709,-127
3367980,"2023-11-19 10:24:44",4,pl_borneo,52846,2,29,5,,,,,,
3367981,"2023-11-19 10:25:07",4,pl_borneo,3288,70739,16,1,232,28,35,-1190,-312,-127
3367979,"2023-11-19 10:24:42",4,pl_borneo,223,11529,16,1,1190,-1145,-121,291,-852,-92
3367978,"2023-11-19 10:24:41",4,pl_borneo,3288,49173,16,1,667,-1009,15,342,-1316,128
3367977,"2023-11-19 10:24:37",4,pl_borneo,49173,3288,72,0,211,-1182,128,259,-1170,133
3367973,"2023-11-19 10:23:50",4,pl_borneo,223,49173,16,1,1583,-2157,-117,1525,-2424,-127
3367974,"2023-11-19 10:23:55",4,pl_borneo,78412,81665,59,0,321,-1339,128,-255,-1449,11
3367975,"2023-11-19 10:23:58",4,pl_borneo,9434,52846,16,1,-534,-1036,64,-1035,-860,64
3367976,"2023-11-19 10:24:04",4,pl_borneo,9434,86405,16,1,-735,-1172,64,-395,-1273,64
3367971,"2023-11-19 10:23:01",4,pl_borneo,223,81665,20,0,,,,,,
3367972,"2023-11-19 10:23:33",4,pl_borneo,49173,223,72,0,1690,-2086,-120,1681,-2220,-48
3367969,"2023-11-19 10:22:45",4,pl_borneo,72861,49173,16,1,1642,-2909,-193,1287,-2340,-126
3367970,"2023-11-19 10:22:59",4,pl_borneo,81665,72861,16,1,1080,-2291,-63,1565,-2502,-126
3367968,"2023-11-19 10:22:43",4,pl_borneo,49173,52846,72,0,1286,-2337,-127,1470,-2550,-127
3367967,"2023-11-19 10:22:43",4,pl_borneo,49173,201,72,0,1286,-2337,-127,1466,-2550,-127
3367966,"2023-11-19 10:22:42",4,pl_borneo,49173,223,72,0,1286,-2337,-127,1506,-2556,-127
3367963,"2023-11-19 10:22:39",4,pl_borneo,49173,201,72,0,1488,-2429,-127,1537,-2580,-56
3367964,"2023-11-19 10:22:39",4,pl_borneo,49173,223,72,0,1488,-2429,-127,1571,-2620,-33
3367965,"2023-11-19 10:22:40",4,pl_borneo,49173,52846,72,0,1488,-2429,-127,1583,-2500,-87
3367962,"2023-11-19 10:22:38",4,pl_borneo,49173,52846,16,1,1440,-2473,-126,1577,-2461,-126
3367961,"2023-11-19 10:22:36",4,pl_borneo,49173,52846,72,0,1446,-2472,-127,1554,-2445,-127
3367959,"2023-11-19 10:22:33",4,pl_borneo,49173,223,72,0,1549,-2679,-136,1503,-2837,-175
3367960,"2023-11-19 10:22:34",4,pl_borneo,52846,11529,29,5,,,,,,
3367958,"2023-11-19 10:22:33",4,pl_borneo,49173,201,72,0,1549,-2679,-136,1503,-2837,-175
3367957,"2023-11-19 10:22:25",4,pl_borneo,49173,201,72,0,1476,-2389,-128,1554,-2543,-113
3367956,"2023-11-19 10:21:51",4,pl_borneo,3288,2,16,1,1092,-3812,-191,1643,-2876,-185
3367952,"2023-11-19 10:21:05",4,pl_borneo,72861,256,16,1,1079,-4488,-159,391,-4065,-191
3367955,"2023-11-19 10:21:20",4,pl_borneo,72861,9434,16,1,697,-4307,-183,994,-4482,-111
3367953,"2023-11-19 10:21:10",4,pl_borneo,52846,70739,29,5,,,,,,
3367954,"2023-11-19 10:21:16",4,pl_borneo,201,49173,16,1,-151,-3909,-270,140,-4274,-191
3367950,"2023-11-19 10:20:45",4,pl_borneo,49173,3288,84,2,324,-3684,-256,275,-3733,-256
3367951,"2023-11-19 10:20:49",4,pl_borneo,72861,86660,16,1,905,-4241,-159,919,-4486,-159
3367949,"2023-11-19 10:20:44",4,pl_borneo,49173,3288,72,0,324,-3684,-256,275,-3733,-256
3367948,"2023-11-19 10:20:42",4,pl_borneo,78412,2,16,1,-703,-3504,-169,-92,-3432,-248
3367946,"2023-11-19 10:20:17",4,pl_borneo,78412,2,59,0,-1322,-3769,-187,-1151,-3575,-157
3367947,"2023-11-19 10:20:20",4,pl_borneo,72861,11529,16,1,1228,-4139,-159,1400,-4242,-159
3367945,"2023-11-19 10:20:08",4,pl_borneo,72861,256,16,1,140,-3806,-255,244,-4438,-191
3367944,"2023-11-19 10:20:05",4,pl_borneo,72861,81665,16,1,140,-3806,-255,217,-4418,-191
3367943,"2023-11-19 10:20:03",4,pl_borneo,223,70739,16,1,-231,-4084,-346,133,-3434,-187
3367942,"2023-11-19 10:19:34",4,pl_borneo,72861,86660,16,1,229,-5145,-348,-163,-5051,-347
3367941,"2023-11-19 10:19:28",4,pl_borneo,9434,3288,16,1,-479,-4735,-287,-752,-4817,-287
3367940,"2023-11-19 10:19:26",4,pl_borneo,49173,52846,83,2,-305,-4052,-335,-1042,-4493,-288
3367939,"2023-11-19 10:19:12",4,pl_borneo,78482,81665,16,1,-440,-4716,-273,-84,-3394,-248
3367938,"2023-11-19 10:18:49",4,pl_borneo,256,86405,16,1,318,-4499,-191,-358,-3419,-247
3367937,"2023-11-19 10:18:39",4,pl_borneo,11529,3288,16,1,1,-4015,-229,-302,-4438,-210
3367936,"2023-11-19 10:18:16",4,pl_borneo,9434,223,16,1,40,-4460,-191,-104,-4004,-253
